iso3alpha,cowccode,iso3numeric,yearbegin,yearend,location,locationISO,expectation,illtreatment,it_cert,unstated,scarring,stealth,death,magnitude,om_cert,numbervictims,vtcriminal,vtdissident,vtmarginalized,vtstateagent,vtpow,vtunst,vt_cert,aocpolice,aocprison,aocmilitary,aocimmigrationdetention,aocintelligence,aocparamilitary,aocunst,aoc_cert,formalcomplaint,investigation,investoutcome,adjlocationintlcourt,adjlocationdomcourt,adjudicationoutcome,adjout_cert,transborder,destination,destinationISO,dest_cert,codernum,RstrctAccess
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,Yes,No,A,Yes,No,No,No,100-999,A,Not Zero,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,No,Yes,No,1-9,A,1,Yes,No,No,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,Yes,No,No,Yes,10-99,A,Not Zero,No,No,No,No,No,Yes,A,Yes,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,4,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,Yes,No,No,No,1-9,A,1,Yes,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,No,Yes,Yes,1-9,A,9,Yes,No,No,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,No,Yes,No,1-9,A,Not Zero,Yes,No,No,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,Yes,No,A,Yes,No,No,No,100-999,A,Not Zero,No,Yes,No,No,No,No,B,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,17,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,No,1000-9999,A,Not Zero,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,10,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,No,100-999,A,Not Zero,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,Yes,1-9,A,2,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,10,No
PAK,770,586,2001,2001,Inside National Borders,,No,Yes,A,No,No,No,No,Not Zero,A,Not Zero,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,10,No
PAK,770,586,2001,2001,Inside National Borders,,Yes,Yes,A,No,Yes,No,No,10-99,A,Not Zero,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2001,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2001,2005,Inside National Borders,,No,No,A,No,No,No,No,10-99,A,Not Zero,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Refoulment,Country of Origin,156,A,22,No
PAK,770,586,2002,2002,Inside National Borders,,No,No,A,No,No,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Refoulment,Other,2,A,10,No
PAK,770,586,2002,2002,Inside National Borders,,No,Yes,A,No,No,No,No,1-9,A,1,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2002,2002,Inside National Borders,,No,No,A,No,No,No,No,1-9,A,2,No,No,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Refoulment,Unspecified,,,10,No
PAK,770,586,2002,2002,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,10,No
PAK,770,586,2002,2002,Inside National Borders,,No,No,A,No,No,No,Yes,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2002,2002,Inside National Borders,,No,No,A,No,No,No,No,1-9,A,2,No,No,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Refoulment,Country of Origin,156,A,10,No
PAK,770,586,2003,2003,Inside National Borders,,No,No,A,No,No,Yes,No,1-9,A,1,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2003,2003,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,Yes,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2003,2003,Inside National Borders,,No,No,A,No,No,Yes,Yes,1-9,A,1,Yes,No,Yes,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,No,No,0,No,No,No,No,Not Zero,0,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,0,Unknown,Unknown,,,,,,Refoulment,Country of Origin,156,B,8,No
PAK,770,586,2004,2004,Inside National Borders,,No,No,A,Yes,No,No,No,10-99,B,Not Zero,Yes,No,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,No,No,A,No,Yes,No,Yes,1-9,A,1,No,Yes,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,2,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,Yes,No,A,Yes,No,No,No,Not Zero,A,Not Zero,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,2,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,No,No,A,No,Yes,No,Yes,1-9,A,1,Yes,No,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Yes,Unknown,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,2,No,No,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2004,2004,Inside National Borders,,No,No,A,No,Yes,Yes,No,1-9,A,1,No,No,No,No,No,Yes,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,Yes,No,No,No,1-9,A,1,No,Yes,No,No,No,No,A,No,No,Yes,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,2,No,Yes,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,1,No,Yes,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,Yes,No,A,No,No,Yes,No,1-9,A,3,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,Yes,No,No,No,1-9,A,5,No,Yes,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,2,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,Yes,No,Yes,No,1-9,A,5,No,Yes,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,Yes,B,Yes,No,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,2,No
PAK,770,586,2005,2005,Inside National Borders,,No,Yes,A,Yes,No,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,27,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,No,No,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Refoulment,Country of Origin,818,B,27,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,Yes,No,A,Yes,No,No,No,1-9,A,1,No,Yes,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,Yes,A,No,No,Yes,No,1-9,A,3,No,Yes,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
PAK,770,586,2005,2005,Inside National Borders,,No,No,A,Yes,No,No,Yes,1-9,A,Not Zero,Yes,No,No,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,8,No
BGD,771,50,1995,1995,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,3,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1995,1995,Inside National Borders,,No,No,A,No,Yes,No,No,10-99,A,21,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1995,1995,Inside National Borders,,No,No,A,No,Yes,No,Yes,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,17,No
BGD,771,50,1995,1995,Inside National Borders,,No,Yes,A,No,No,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1995,1995,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,Yes,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1995,1997,Inside National Borders,,No,Yes,A,No,Yes,Yes,Yes,1-9,A,1,No,No,Yes,No,No,No,A,Yes,Yes,No,No,No,No,No,A,Yes,Yes,Administrative Sanction,No,Yes,Pending,B,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,100-999,A,Not Zero,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,10-99,A,11,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,No,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Yes,Unknown,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,10-99,A,90,No,Yes,No,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,Yes,No,No,Yes,10-99,A,13,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,2,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,Yes,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,10-99,A,Not Zero,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,Yes,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Yes,Administrative Sanction,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,No,No,No,10-99,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,2,No,Yes,No,No,No,No,A,No,Yes,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,100-999,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,10-99,A,10,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,100-999,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,Yes,A,No,Yes,No,No,1-9,A,7,No,No,Yes,No,No,No,A,No,No,Yes,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,4,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,Yes,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,5,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,Yes,No,No,Yes,10-99,A,13,Yes,No,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,Yes,Yes,A,No,No,No,No,10-99,A,Not Zero,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,Yes,No,No,No,Not Zero,A,Not Zero,Yes,No,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1996,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1996,1997,Inside National Borders,,No,Yes,A,No,Yes,Yes,Yes,1-9,A,1,No,No,Yes,No,No,No,A,Yes,Yes,No,No,No,No,No,A,Yes,Yes,Adjudication/Mediation,No,Yes,Acquittal,A,Not Transborder,,,,11,No
BGD,771,50,1997,1997,Inside National Borders,,No,No,A,No,Yes,No,No,Not Zero,A,Not Zero,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1997,1997,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1997,1997,Inside National Borders,,No,No,A,Yes,No,No,Yes,1-9,A,1,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1997,1997,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,2,No,No,Yes,No,No,No,A,No,No,Yes,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1997,2003,Inside National Borders,,No,Yes,A,Yes,Yes,No,Yes,1-9,A,1,Yes,No,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Yes,Unknown,,,,,Not Transborder,,,,11,No
BGD,771,50,1998,1998,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,3,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1998,1998,Inside National Borders,,No,No,A,No,Yes,No,Yes,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Yes,Yes,Adjudication/Mediation,No,Yes,Conviction or Plea,A,Not Transborder,,,,11,No
BGD,771,50,1998,1998,Inside National Borders,,No,No,A,No,Yes,Yes,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1998,1998,Inside National Borders,,No,No,A,Yes,No,No,Yes,1-9,A,1,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1998,1998,Inside National Borders,,No,No,A,Yes,Yes,No,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Yes,Dismissal from Employment,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,No,No,Yes,No,1-9,A,2,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,No,Yes,Yes,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,Yes,No,No,No,Not Zero,A,Not Zero,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,13,No
BGD,771,50,1999,1999,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,No,,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,Yes,No,No,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,4,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,No,Yes,Yes,No,1-9,A,2,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Yes,No,,,,,,Not Transborder,,,,11,No
BGD,771,50,1999,1999,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,Yes,No,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2000,2000,Inside National Borders,,No,No,A,No,Yes,No,Yes,10-99,A,50,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2000,2000,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,1,No,No,Yes,No,No,No,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2000,2000,Inside National Borders,,No,No,A,No,Yes,No,No,1-9,A,1,No,No,No,No,No,Yes,A,Yes,No,No,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2000,2000,Inside National Borders,,No,Yes,A,Yes,No,No,No,Not Zero,A,Not Zero,No,No,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2000,2000,Inside National Borders,,No,Yes,A,No,Yes,No,No,1-9,A,1,No,No,Yes,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,2,No
BGD,771,50,2000,2000,Inside National Borders,,No,No,A,Yes,No,No,Yes,10-99,A,Not Zero,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2001,2001,Inside National Borders,,No,Yes,A,No,Yes,Yes,No,1-9,A,3,No,No,Yes,No,No,No,A,No,No,Yes,No,No,No,No,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2001,2001,Inside National Borders,,No,No,A,Yes,No,No,Yes,10-99,A,30,No,No,No,No,No,Yes,A,No,No,No,No,No,No,Yes,A,Yes,No,,,,,,Not Transborder,,,,11,No
BGD,771,50,2001,2002,Inside National Borders,,No,No,A,Yes,No,No,No,1-9,A,1,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2002,2002,Inside National Borders,,No,Yes,A,No,No,No,No,10-99,A,12,No,No,No,No,No,Yes,A,No,No,Yes,No,No,No,No,A,Yes,Unknown,,,,,,Not Transborder,,,,11,No
BGD,771,50,2002,2002,Inside National Borders,,No,No,A,Yes,No,No,No,1-9,A,2,No,Yes,No,No,No,No,A,No,No,No,No,No,No,Yes,A,Unknown,Unknown,,,,,,Not Transborder,,,,11,No
